file_name,label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105
sample1.wav,0,0.6379271235822199,0.3679998120881143,0.5547821987207939,0.39855353190891646,0.4302094976776127,0.7270918112277263,0.5811673488190097,0.5751670104441858,0.5204109724589141,0.3922936105136889,0.60516059473727,0.3771588349649082,0.37663035755019564,0.6449955640316992,0.5000416810975454,0.5433238808376086,0.4785389946787463,0.5131730750920547,0.6217863798608678,0.49361291366367904,0.6184820643828843,0.47425125598067946,0.4236384793733877,0.719826079721033,0.7039403421833569,0.534230095467175,0.45784810329024234,0.4823158016788129,0.5514650653565112,0.3993919858196654,0.5151971304190565,0.4222065533595275,0.5190907988474269,0.48076818636317586,0.4031816882744069,0.685498435101971,0.5232139656117039,0.24362360820625617,0.4392954400370798,0.545485327021105,0.43271095321772524,0.5065370382523988,0.33105163538835136,0.31951208424430044,0.4181059671128535,0.6411789934777391,0.5836786533146139,0.4672862581390692,0.546709736026441,0.47336115561302045,0.5278316537978318,0.333510256195079,0.5178914985283603,0.632985342802035,0.22601413382689994,0.48697091853729935,0.5068129298123482,0.5461547057613056,0.3914519921525168,0.48999935346229606,0.536139547045946,0.30585745502005424,0.43795692794939145,0.48224366618968806,0.6434035281136943,0.5494909827199996,0.5355941836220474,0.5195472039202998,0.43580079706019903,0.45395022093483367,0.3560023542875167,0.6434666762713734,0.5078696998302794,0.5031966882461973,0.544510592236866,0.4011392905682711,0.5700118166257068,0.4329938742083418,0.4054091810309663,0.498420111282102,0.295968630104304,0.37588051988257987,0.6634064587132263,0.2983788266771329,0.31070372162495097,0.44669675027345246,0.37195785107664203,0.49853180364626676,0.48516230730130855,0.6238623067780369,0.48782146607796617,0.480399437899349,0.5451440669104265,0.5323796818492362,0.4259559934775283,0.568688602347635,0.5891208225105843,0.41283401853385004,0.6032677457904013,0.7114993385709172,0.44822302424562344,0.5532968002866496,0.5935268660109586,0.58785274945842,0.3472646837398441,0.5357575476291019
sample2.wav,1,0.3117798060582196,0.6081986907386338,0.4683978157416459,0.37724567960430977,0.5042146163032849,0.5739768973080679,0.7216566192728974,0.21408839481362157,0.3968001329526554,0.43385179335813784,0.3708565726777303,0.5683273774874296,0.3660605913971887,0.5222563109809101,0.486084352733967,0.6148748758649161,0.7073123549726743,0.4368624292335378,0.48143907645269474,0.4440278554642745,0.7039877879743637,0.4955264593052514,0.49489153944860825,0.546208689822296,0.472724531363489,0.27278821544563936,0.4396881403411105,0.7006335904497337,0.5863989930239075,0.4340151308931659,0.39740600876050847,0.5150899372109661,0.6114201462477751,0.4740793632544703,0.6176421333535245,0.2779695658347431,0.4709491943928413,0.6056190749467054,0.4283778002732689,0.6043152160569095,0.5204491027049747,0.500167177195003,0.542828696692009,0.6415196808851752,0.6336252834392607,0.5483590776822138,0.4188304149618968,0.5831502330337961,0.3594792461978874,0.6218514618761722,0.5754498795914591,0.4842332695398653,0.5606826185587881,0.6812267080998187,0.4812356161253967,0.6606409131597036,0.5484200774510927,0.6789472669772116,0.4329470564217885,0.4335944018119601,0.3329068768849516,0.6984449066152785,0.39183116593793704,0.5572032037481852,0.4030991257979584,0.6253227008437595,0.41665387196190545,0.5783325398523883,0.4916023735583073,0.39170963736377523,0.5814144991676254,0.5348985090161749,0.5682878392116533,0.3809698833519513,0.3095144486699083,0.15527938800554214,0.6058526193739318,0.7115758003711375,0.29329092980093885,0.49597800065737385,0.6030872406095151,0.5268867613647809,0.5241952970738375,0.5333268643387946,0.5125250514986792,0.5973750971303546,0.6526623296842485,0.49135674048228395,0.4230867272701642,0.6608121901183752,0.5377477848759817,0.6364559240747452,0.3414304866064092,0.679168643290127,0.6110431699291043,0.36597887170016663,0.39779100254418065,0.40198104856967704,0.47460081158297945,0.5691852193924982,0.47605914480026085,0.6864089651929606,0.29455576368871916,0.39331075802981497,0.46803055371832264,0.6626224135742236
sample3.wav,0,0.7189767389361846,0.4796413258865114,0.5787726889810025,0.5558442709551905,0.5101617351030345,0.3959324751212555,0.4747246173993518,0.6193956511275281,0.4230998393987001,0.41814902567556544,0.5354481409373868,0.5611821206832969,0.41335696207986816,0.5552249471074348,0.46429287777481754,0.6259880615913681,0.4811868922075063,0.3831033100896183,0.555056396775306,0.5200821283150356,0.5206911842653625,0.674207879887421,0.40665816260177906,0.5784935766847268,0.4989477009789622,0.5656894286111654,0.4569025452523409,0.4693952781783108,0.6041211332207662,0.5543970130717902,0.5795724473827251,0.6225536534454554,0.4288158616680481,0.499530428432393,0.49905897380156167,0.42795485467164623,0.5683753390241469,0.5054457525079453,0.5004170932885269,0.5833606632203518,0.5332351755589442,0.42272203580837,0.5073111265478807,0.6563379592833484,0.3571092916641839,0.48083384293715975,0.4064435606198705,0.6091748238168277,0.4237787549208805,0.46842885791055566,0.5221617102510839,0.5444726777529187,0.44170355896472974,0.5608020290514653,0.586238865793021,0.3368894624033537,0.4881312087790436,0.48299613835735095,0.4183558833869505,0.4270086048139226,0.504969151216994,0.44878256598426824,0.45266088999892096,0.6678406800994032,0.3431230071198088,0.6087626773232061,0.5671089004167491,0.4255075724161135,0.315178664600265,0.6689328656999372,0.4523593541085884,0.6258885119333218,0.508600261605987,0.45752451597952065,0.5798419704233295,0.5190860017433546,0.644628550051849,0.36259981563159377,0.6721519992555112,0.5573352715875683,0.5250546350260511,0.5718943006920852,0.4409255200387634,0.323987388327555,0.533868170073654,0.49260681560146274,0.5765880498930512,0.5442881296313605,0.42137751254807276,0.347206256711042,0.5390701903253582,0.35915269029379504,0.370724480073526,0.4685326134003518,0.44785457448031973,0.4755896945655462,0.4453888157500341,0.5270648664914132,0.5609116041170357,0.638102789879283,0.5133665121598845,0.5235630382932249,0.6332990145300843,0.4968637076543056,0.5833757762003154,0.45849844865984646
sample4.wav,1,0.5352381658927264,0.5700759561470473,0.4583739590926234,0.5175070049372342,0.7030456171556949,0.5637304764711644,0.3775308698234195,0.4041654685425855,0.43435032242372523,0.6243229991162235,0.6448462682423578,0.6513821851139339,0.3844877028695928,0.6464046563986994,0.4243245701579417,0.4662765354232313,0.273125833738562,0.6106181609349275,0.46901362152747506,0.46955361977494536,0.45750874252593404,0.41000636864523393,0.5441869700255387,0.6754799076863529,0.6310555065387667,0.278071984179915,0.5755784853532784,0.45043481354616816,0.5029155714267197,0.5527609731343522,0.5272763697332387,0.44665304158973906,0.5695127929017691,0.4503714359746665,0.5849945493187605,0.4790432329216934,0.6483470664381302,0.4730320505097293,0.5935850836016211,0.5331836593431799,0.3470222258998369,0.6142306258352472,0.5758241512705885,0.5794390303488615,0.5681673886525495,0.5639431475822385,0.43130819485597494,0.5766849285058335,0.47583596946248946,0.38066302529041096,0.5344930364804154,0.3953601803547403,0.4716865106523542,0.6174637126280265,0.6308801521936565,0.45740627683938645,0.621394406651517,0.5047066479533451,0.37831060303710246,0.5672573560427354,0.6240328623704827,0.5185304876214814,0.4969036725627098,0.45885555216534313,0.5039455750770162,0.38977312224062866,0.5214125642071439,0.170377369700694,0.332312063363021,0.4588659008935763,0.3186139433761719,0.5949245615843408,0.35726582112172656,0.5408537467044592,0.4226073853039149,0.7453276028399914,0.5398968876031932,0.49197670863903636,0.561668921349525,0.5592002188473519,0.4038956559489997,0.5974251019629069,0.6491062531786488,0.5263189143068367,0.20289945938563164,0.48639542204885955,0.6027232418994539,0.3448821005298742,0.5581559700858252,0.5556365850721184,0.5138103599934619,0.6427722342393961,0.5607067707688003,0.545745132862006,0.632798593747415,0.503417849561335,0.6295492268796005,0.43251990402626583,0.516559513778314,0.4636637150404501,0.5515342848492768,0.5194730632199961,0.5686393580097545,0.3258675354079203,0.48806827105333384,0.6134123727692891
sample5.wav,0,0.6694355425810783,0.6046031981858424,0.2560808768807209,0.496192973545471,0.4835072928073846,0.5711634825766609,0.4603112494239139,0.4237000834734932,0.6409976981589071,0.5190021600316133,0.5731181815231077,0.5710527854625659,0.43244287727167047,0.642887724844599,0.5127076817785837,0.3851168004790706,0.4927352581799233,0.43089511481059606,0.40633537328054636,0.45757326925728714,0.38764051250740483,0.41933309223941917,0.45890444463335106,0.5355609798229625,0.5043140690391629,0.5663312217478161,0.2786242276479548,0.4321979700206835,0.4626977998716962,0.356595361151715,0.6594388002740639,0.6534749298088045,0.3392644579571161,0.5164161273833378,0.38420694251306653,0.5829749432480218,0.4867522598799168,0.44279931327731126,0.3614353321727704,0.3092657744482403,0.5195950593523239,0.5677034254641457,0.42543470194102617,0.47526475985278,0.4473039156556391,0.2659217446967998,0.30575969742491993,0.5417652371749767,0.36462190566302555,0.33264629521168343,0.44856104385796913,0.6360320052235813,0.5621928596650133,0.474319317842259,0.2953138958117161,0.5373146544344591,0.5231515301570816,0.4177755131610412,0.5632757867193681,0.41940759811865086,0.4987235121756703,0.42765500876508356,0.4241434849409661,0.5447759505324782,0.42028722929881573,0.31668369716343936,0.5102538730241728,0.5952791312827891,0.6200651186351351,0.45058499692271575,0.66210523138084,0.3973986299447402,0.5203881391332659,0.5950548375010982,0.5559888485318821,0.6998302502225313,0.4013144758540983,0.554366238857937,0.6374635799186823,0.41956107622393557,0.5921626524369038,0.5942424164271812,0.5407084758759959,0.4101463848985262,0.38302752356417075,0.40024748114968317,0.5463558922126981,0.5952055753418397,0.3020249951744718,0.4233840622110944,0.6251917086206502,0.7165956506030934,0.42699012669085457,0.3994737098478545,0.5138047626587009,0.510687002841534,0.5017288746803802,0.4767394911273203,0.4609491914488618,0.44196192194225625,0.5350480684158317,0.5708984812051885,0.39751765411390805,0.47532704797201064,0.41338314492644607,0.7366960083843344
sample6.wav,1,0.44242628849404914,0.4414167864367765,0.5624843049145186,0.4023577329618151,0.5552072188814204,0.43428413265524873,0.619898289720175,0.4538614934552159,0.29482366911733104,0.4929626748066015,0.5026492428141424,0.604650485470551,0.531459500774878,0.4865281913575007,0.5156122865322392,0.5532444996199255,0.41424999115638134,0.46310835514988824,0.6022614416518137,0.42799814659224994,0.49007118198798627,0.4598785307515392,0.3680907521214034,0.5682597326102365,0.41247854090287794,0.4251294845038909,0.5327179973092104,0.5846119380269579,0.3745284932427011,0.4524393190873134,0.5662449616634045,0.40455645171678867,0.6688541334638751,0.48458071224840665,0.6387876908680339,0.5077504747542197,0.4270256313288054,0.43810012760138695,0.5289129458211248,0.4932834708257414,0.4430534381048531,0.4505444883193583,0.5175585924005489,0.5316416984223369,0.4507734508141999,0.49186639051648035,0.4819911528168705,0.18965370238207024,0.5898792652350062,0.4839079400035318,0.5991229348275336,0.4988048288223096,0.42586934149091416,0.41963337738478435,0.5594576509233495,0.521649154200077,0.557948456450732,0.44837803040761437,0.42350844506818597,0.7052962165435105,0.5249212285693228,0.27486937243230947,0.4352749857635956,0.3965203219867558,0.5402951679721607,0.5333854780808407,0.40190026013048197,0.38565546134583706,0.5021907403158948,0.42786245229281794,0.5052962226508437,0.44533588123809575,0.594358706625512,0.3849267101074364,0.4410595544468221,0.6022819818417078,0.5246427356894748,0.5012654530991645,0.45443072432867143,0.39541642494220713,0.5409820356165208,0.4718852615104489,0.5478696561467583,0.512195555177239,0.41052835497610024,0.5895290122938512,0.4040278475549576,0.4972086736068782,0.23869612685037694,0.6863960993421742,0.6370372441608653,0.5297939192126732,0.4730759682850406,0.6202360636865183,0.6839412648800317,0.7607391555261063,0.44960666098713115,0.5647809123740093,0.6117916490030286,0.31211269043878376,0.4321541006002122,0.6479804032844629,0.44110309052657776,0.723045602367473,0.5312196335816005,0.4045686331376461
sample7.wav,0,0.36641197553599414,0.5275608574671702,0.41771945549632983,0.5500513826788735,0.5886208170450268,0.6056314921948166,0.38313190636467714,0.4001636465720913,0.4552111749027653,0.35259642709953776,0.5597125738850207,0.5351014432077887,0.5910178029347207,0.33884810898340556,0.6120772638778187,0.4748230588619523,0.3015847259263641,0.5777630555800567,0.3836911886204337,0.2821886606147228,0.5992187171671529,0.620990829575238,0.46567496644536827,0.41937662585624064,0.6474871467390266,0.6734562357379026,0.611736070706921,0.5027383371937022,0.521442429559086,0.35988933841350557,0.5150176812045922,0.4423306181918084,0.3953291629644883,0.5667190858144627,0.4953915341896819,0.535214613104576,0.4275691671381774,0.5695176039958563,0.41022685290359634,0.42861666233337237,0.4892293053394736,0.6716405596604382,0.5583348622783313,0.45626609036831667,0.5018766691205614,0.5087717756048906,0.6703531055313847,0.3902907403458397,0.4440353908262388,0.4587958923289867,0.4966124329869664,0.45926198543759233,0.4690435828679669,0.5363010191152005,0.6031893736093233,0.5955236633920915,0.46057330373386496,0.6087501290881555,0.6004426049022636,0.5249443324059083,0.5190053652554507,0.49359453391596053,0.4249874674856708,0.5310574130886744,0.3976055922018915,0.5712341779592406,0.5001600767607183,0.3622459834852426,0.500750983192786,0.4421724317796814,0.6114821906361136,0.5621129418103445,0.5426251059248265,0.5387817504232093,0.5523338032333491,0.4696137662202468,0.546056929500213,0.4034261800961834,0.5559017225868343,0.4289373195641641,0.4733460073506182,0.3968088937226216,0.5724684960705508,0.6668832332271246,0.5046076345767007,0.5118690719239765,0.6169656675030213,0.46868745863202615,0.45380301499868275,0.5351071990662077,0.5756207400177744,0.6306714895435379,0.7110644931167676,0.5235655181049582,0.4910558171320603,0.5657213450290943,0.5645274574762761,0.6286643530606643,0.5689368420827111,0.5060705497673985,0.5260825924875582,0.4344882308540825,0.559850789997076,0.5824640702017111,0.502182595561319,0.3009912499019279
sample8.wav,1,0.4690563423431476,0.38224005181137155,0.614412794552577,0.4745787493436809,0.5552420734090409,0.5154837506071159,0.5432596180370269,0.4817016371824534,0.5930365120358115,0.49607665075638385,0.5258269195229923,0.6810986224062304,0.6083987574710338,0.2598738041208353,0.4356214714215637,0.5545567293480922,0.36654567639707103,0.39318925528534676,0.4723409086794846,0.5755363617690263,0.40086307165964424,0.5516851935303431,0.5519856892220126,0.49880290965613816,0.2250194888767844,0.46657243570964174,0.5767862479861658,0.3772628779584933,0.6126606032835563,0.4484287414432984,0.603995464574157,0.5146660181952881,0.5141733160555028,0.5992317618572752,0.48172008755412593,0.4919163422396636,0.5265760292296159,0.2923862424168223,0.6262457334714246,0.5983112003641887,0.4319645338808333,0.43672939140861355,0.6828243890258344,0.3805447117387131,0.5357642455753341,0.4094582571565835,0.5322251772819795,0.4775938319822102,0.43185123518916674,0.5470346265316245,0.363227609041457,0.4063880002387268,0.5349253265441984,0.48681663383181156,0.4604915378513419,0.5699308651002494,0.4894169935256744,0.49017995433822464,0.46126914846244715,0.4843843891336775,0.48353163364328616,0.25127846835221024,0.3527349005434099,0.5859778006967723,0.4443041076862587,0.38160763255733077,0.49408076526805494,0.565575499216102,0.5721282124438003,0.5190503542371165,0.3349743452639934,0.5292111033259872,0.40250205805315614,0.5548755725151036,0.5082365383457483,0.6249803372923058,0.5259309736453108,0.5342490939665097,0.41727144297287144,0.6983497712663698,0.36882402168201034,0.6125625712786665,0.5862755081751158,0.4550882784971941,0.3787799608000234,0.42610739971338674,0.49463643474960023,0.580260681877028,0.35797531255515247,0.6543216434607597,0.3560718226999868,0.5518320120745834,0.550987204615988,0.6423086136015905,0.3946825247383854,0.46230252266236577,0.5499271197495763,0.44619576274605594,0.46322224953305496,0.40510041260874075,0.4511852260199649,0.4107293336363489,0.6088921845635609,0.5227065903114604,0.40620467528997184,0.5139534445219981
sample9.wav,0,0.5809216389754304,0.4429651175702741,0.6094654321350218,0.6076444598404158,0.5981642249107252,0.4736890562598084,0.503586715810711,0.39348321605611847,0.44857788470618165,0.33631891555165483,0.5068820632046499,0.3458252878456781,0.5860858948048111,0.6812874356565682,0.4025538715672418,0.5804331496878038,0.39343711736964093,0.5041708927973158,0.335038806325897,0.6986180929921956,0.5046932058478125,0.5009171728907875,0.4645749944325608,0.4346253315428845,0.398833310866744,0.5152816339805544,0.5502736264774516,0.7111783754034687,0.5248972179328001,0.4464427935055333,0.4971957712970008,0.5285026515104712,0.5748753952844421,0.613562587936615,0.4456491606147455,0.43830729450239886,0.49578566525342027,0.5930559896125687,0.5642856510961832,0.5150742199675772,0.5012313355214141,0.592373342275385,0.6830923375380722,0.5688717412888826,0.3666591078244486,0.6267492084281692,0.5082015640256898,0.42689026306942723,0.462102318067258,0.4071594934304201,0.3782995149358933,0.437017478287435,0.5355530719225723,0.5209770827328593,0.6810206322604972,0.456870991428714,0.412279769329774,0.450100352447363,0.574084496215815,0.6207117884652475,0.5596111563953221,0.501256345505728,0.48977503314664445,0.585371236516617,0.2754997258666493,0.5398167727862833,0.5108520182701761,0.499991409549508,0.5269017483670786,0.5068915713945523,0.4065752115928104,0.6045777373299142,0.5451495105444512,0.4448275147447776,0.49843361083959176,0.56115344714086,0.5116296283298463,0.46632825736514755,0.6225618099480557,0.5852764657149329,0.44301745545836035,0.40936739712975334,0.5284515852275153,0.3375375708357206,0.49127848884554315,0.38050813547946516,0.3797415367743098,0.33965083661962436,0.6788651485409978,0.47600195384864696,0.4525651120158575,0.6224360138808496,0.6206048736556942,0.6211534426056107,0.6442169949635532,0.5711038845309064,0.5860299271260516,0.614798159353639,0.6383552417471189,0.5865014290173713,0.6875680205315264,0.5178051220183619,0.40927744070925026,0.4479334985559381,0.5509582597366716,0.3458606473466722
sample10.wav,1,0.35137623952589636,0.3165816823330841,0.6241554286600022,0.675216428447258,0.6111592392488954,0.7119015525949179,0.43914725946912125,0.5408207278436316,0.45331581537969395,0.5889070951728914,0.4515407523098946,0.5517170992691697,0.5258618541880897,0.4367894366224726,0.5850991596274482,0.5411364146634259,0.4857681741546258,0.4856762926462077,0.632381732923918,0.42722699544494025,0.41080200027914443,0.47419369219308577,0.4789440306501137,0.5319306819392021,0.3266896549826328,0.4197592267481345,0.5151050163116405,0.6563114061855556,0.4700794698856917,0.4581442198153471,0.4560995810068665,0.5367322696735165,0.5694827140679678,0.49166856501874706,0.38924144671949623,0.4057624654884941,0.46589760805505054,0.4269820578062061,0.5669200540379357,0.37797276199564234,0.47284896732665754,0.5011638958598962,0.5084889810336827,0.6510215654656027,0.4599347787818503,0.6250869713722776,0.4726945141858827,0.48172708670756165,0.4842716541204526,0.5705701741781051,0.4309078887371095,0.6488596075488948,0.47411062324240566,0.8593270732274194,0.48313615936185356,0.6262391449201279,0.38693939541291494,0.2781524211862,0.5156153572696476,0.4054942738828068,0.38101945296791595,0.7361730302939831,0.403589403369326,0.5647262235584807,0.652594367680595,0.6283367838240135,0.440552329534677,0.5209609016075784,0.5115369515892547,0.6932255888054722,0.6159936684532784,0.5498220554734662,0.5432360363711678,0.6439158454497677,0.48963467535584515,0.439543074751982,0.6693269335870727,0.3790277521230821,0.2480808466919842,0.4627394894347632,0.5149866455953533,0.3312317075283806,0.4872005045207141,0.46967696049855184,0.4277644062882987,0.5009581066188835,0.4663896435615117,0.3707521685106563,0.4141483493219159,0.45884418019013196,0.5160679713777615,0.5966834030036363,0.32369285258888836,0.4290512469877644,0.4652767875552999,0.5730781541443952,0.5023531987697067,0.3663934678186407,0.48874930500364566,0.32870705315445903,0.6044029097073527,0.7239404785686919,0.42964538754687126,0.681784261965914,0.45767294158272076,0.5197781024385869
